#      WAVE        LUMINOSITY
       7563.2227       1.9468785
       7564.9644       1.8756909
       7566.7065       1.9009718
       7568.4490       1.9167627
       7570.1919       1.8473117
       7571.9352       1.8771012
       7573.6789       1.8857781
       7575.4230       1.8908655
       7577.1675       1.9013676
       7578.9124       1.9018086
       7580.6577       1.9570961
       7582.4034       1.8476887
       7584.1495       1.7711340
       7585.8960       1.8860347
       7587.6430       1.8353139
       7589.3903       1.8219311
       7591.1380       1.8465619
       7592.8861       1.8449689
       7594.6347       1.8850550
       7596.3836       1.8349686
       7598.1329       1.7919102
       7599.8827       1.8521732
       7601.6328       1.8393107
       7603.3833       1.8203481
       7605.1343       1.8363543
       7606.8856       1.9130723
       7608.6374       1.8576656
       7610.3895       1.6472968
       7612.1421       1.8262112
       7613.8951       1.9693040
       7615.6484       1.8248871
       7617.4022       1.7809034
       7619.1564       1.7706595
       7620.9109       1.7927958
       7622.6659       1.8182747
       7624.4213       1.8120528
       7626.1771       1.8384965
       7627.9333       1.8114460
       7629.6899       1.7553827
       7631.4469       1.7995205
       7633.2043       1.8037080
       7634.9621       1.7873562
       7636.7203       1.8204906
       7638.4790       1.9073270
       7640.2380       1.7524859
       7641.9974       1.6307353
       7643.7573       1.8954901
       7645.5175       1.9440368
       7647.2781       1.8087407
       7649.0392       1.7510561
       7650.8007       1.7817476
       7652.5625       1.8006042
       7654.3248       1.8131977
       7656.0875       1.7663514
       7657.8506       1.7149623
       7659.6140       1.7356655
       7661.3779       1.8016803
       7663.1422       1.7689666
       7664.9069       1.7030711
       7666.6721       1.6824966
       7668.4376       1.7031347
       7670.2035       1.7417133
       7671.9698       1.7809045
       7673.7366       1.8439571
       7675.5037       1.7524888
       7677.2713       1.6714245
       7679.0392       1.8084595
       7680.8076       1.8074555
       7682.5764       1.7491717
       7684.3456       1.7911238
       7686.1151       1.7747660
       7687.8851       1.7758288
       7689.6556       1.7698310
       7691.4264       1.7638721
       7693.1976       1.7546746
       7694.9692       1.7557640
       7696.7412       1.8379439
       7698.5137       1.7421731
       7700.2865       1.5227426
       7702.0598       1.7460931
       7703.8335       1.9238878
       7705.6076       1.8198570
       7707.3820       1.6838758
       7709.1569       1.7139422
       7710.9322       1.7309765
       7712.7079       1.7434478
       7714.4841       1.7641889
       7716.2606       1.6858256
       7718.0375       1.6745635
       7719.8149       1.7282136
       7721.5926       1.7187900
       7723.3708       1.7413315
       7725.1494       1.7584947
       7726.9284       1.7526250
       7728.7078       1.7507775
       7730.4876       1.7707592
       7732.2678       1.7853904
       7734.0484       1.7595341
       7735.8295       1.7636912
       7737.6109       1.7888359
       7739.3928       1.7834774
       7741.1750       1.7854996
       7742.9577       1.7870601
       7744.7408       1.7742883
       7746.5243       1.8423276
       7748.3082       1.8031377
       7750.0925       1.6122947
       7751.8772       1.7407165
       7753.6624       1.8500381
       7755.4479       1.7680889
       7757.2339       1.7606302
       7759.0203       1.7875478
       7760.8071       1.7958231
       7762.5943       1.7912182
       7764.3819       1.7490453
       7766.1699       1.7364979
       7767.9583       1.7723169
       7769.7472       1.7740593
       7771.5364       1.7726253
       7773.3261       1.7867116
       7775.1162       1.8246316
       7776.9067       1.6739537
       7778.6976       1.5299575
       7780.4889       1.6771009
       7782.2806       1.6477246
       7784.0728       1.6217240
       7785.8653       1.6996382
       7787.6583       1.7659485
       7789.4517       1.7879534
       7791.2455       1.7790335
       7793.0397       1.7854219
       7794.8343       1.8130499
       7796.6293       1.7904378
       7798.4248       1.7263813
       7800.2206       1.7448091
       7802.0169       1.7548738
       7803.8136       1.7610432
       7805.6107       1.8449468
       7807.4082       1.8551794
       7809.2061       1.6740958
       7811.0045       1.7010042
       7812.8032       1.8226124
       7814.6024       1.7767762
       7816.4020       1.7856914
       7818.2020       1.8083859
       7820.0024       1.8037239
       7821.8032       1.7945844
       7823.6045       1.8038886
       7825.4061       1.7983741
       7827.2082       1.7785176
       7829.0107       1.7622033
       7830.8136       1.7723105
       7832.6169       1.7531141
       7834.4207       1.6888732
       7836.2248       1.7017591
       7838.0294       1.7329143
       7839.8344       1.7531557
       7841.6397       1.8098323
       7843.4456       1.7716521
       7845.2518       1.7308794
       7847.0584       1.7773732
       7848.8655       1.7648078
       7850.6730       1.7521059
       7852.4809       1.7438739
       7854.2892       1.7441187
       7856.0979       1.7474810
       7857.9070       1.7598614
       7859.7166       1.7773496
       7861.5266       1.7811144
       7863.3370       1.7787555
       7865.1478       1.7661539
       7866.9590       1.7800515
       7868.7706       1.7755101
       7870.5827       1.7550838
       7872.3952       1.7530300
       7874.2081       1.7622681
       7876.0214       1.7710049
       7877.8351       1.7271949
       7879.6493       1.7492999
       7881.4638       1.7649472
       7883.2788       1.7207459
       7885.0942       1.7411095
       7886.9100       1.7528192
       7888.7263       1.7410175
       7890.5429       1.7768542
       7892.3600       1.7687224
       7894.1775       1.7358807
       7895.9954       1.7182606
       7897.8137       1.7148827
       7899.6325       1.7200150
       7901.4516       1.7363355
       7903.2712       1.7454452
       7905.0912       1.7459887
       7906.9117       1.7333116
       7908.7325       1.7492832
       7910.5538       1.7248585
       7912.3754       1.7098344
       7914.1975       1.7192899
       7916.0201       1.6908218
       7917.8430       1.6699083
       7919.6664       1.6942059
       7921.4902       1.7000206
       7923.3144       1.6995455
       7925.1390       1.7108390
       7926.9640       1.7409988
       7928.7895       1.7154741
       7930.6154       1.7114257
       7932.4417       1.7106069
       7934.2684       1.6896290
       7936.0955       1.6841652
       7937.9231       1.6948980
       7939.7511       1.6841183
       7941.5795       1.6818804
       7943.4083       1.6781171
       7945.2376       1.6650316
       7947.0672       1.6605939
       7948.8973       1.6849307
       7950.7278       1.6883779
       7952.5588       1.7130260
       7954.3901       1.7337952
       7956.2219       1.7297612
       7958.0541       1.7348596
       7959.8867       1.7199484
       7961.7198       1.7117503
       7963.5532       1.7155670
       7965.3871       1.7319010
       7967.2214       1.7273493
       7969.0561       1.7190253
       7970.8913       1.7338874
       7972.7269       1.7378262
       7974.5629       1.7341968
       7976.3993       1.7378453
       7978.2361       1.7719182
       7980.0734       1.7427519
       7981.9111       1.7147127
       7983.7492       1.7625110
       7985.5878       1.7561711
       7987.4267       1.7360672
       7989.2661       1.7415654
       7991.1059       1.7259847
       7992.9461       1.7288411
       7994.7868       1.7441439
       7996.6279       1.7053919
       7998.4694       1.7098847
       8000.3113       1.7113012
       8002.1537       1.7212601
       8003.9964       1.7358464
       8005.8396       1.7398376
       8007.6833       1.7607047
       8009.5273       1.7533718
       8011.3718       1.7677213
       8013.2167       1.7738320
       8015.0620       1.7550025
       8016.9078       1.7659105
       8018.7539       1.7630468
       8020.6005       1.7600981
       8022.4476       1.7465509
       8024.2950       1.7341537
       8026.1429       1.7019061
       8027.9912       1.6948784
       8029.8399       1.7066735
       8031.6891       1.7364819
       8033.5386       1.7621804
       8035.3886       1.7691312
       8037.2391       1.7854952
       8039.0899       1.7881733
       8040.9412       1.7730261
       8042.7929       1.7532084
       8044.6450       1.7300645
       8046.4976       1.7286144
       8048.3506       1.7178745
       8050.2040       1.7188809
       8052.0579       1.7561325
       8053.9121       1.7545274
       8055.7668       1.7696407
       8057.6219       1.7497975
       8059.4775       1.7614050
       8061.3335       1.9202607
       8063.1899       1.8056492
       8065.0467       1.6084220
       8066.9040       1.7710957
       8068.7616       1.8601432
       8070.6198       1.7903190
       8072.4783       1.7650903
       8074.3373       1.6084031
       8076.1967       1.6215952
       8078.0565       1.8319078
       8079.9168       1.7739320
       8081.7774       1.7364899
       8083.6386       1.8023592
       8085.5001       1.7078265
       8087.3621       1.6833550
       8089.2245       1.7650363
       8091.0873       1.7218471
       8092.9505       1.6868280
       8094.8142       1.7057939
       8096.6783       1.6821516
       8098.5429       1.6939647
       8100.4079       1.7054940
       8102.2733       1.6950477
       8104.1391       1.7237019
       8106.0054       1.7362228
       8107.8721       1.7190273
       8109.7392       1.7164985
       8111.6067       1.7337724
       8113.4747       1.7006508
       8115.3431       1.8348965
       8117.2120       1.9167064
       8119.0812       1.3816493
       8120.9509       1.6004693
       8122.8211       2.0577649
       8124.6916       1.8835837
       8126.5626       1.6935986
       8128.4341       1.7014383
       8130.3059       1.8385201
       8132.1782       1.7610892
       8134.0509       1.7364966
       8135.9241       1.7901864
       8137.7976       1.7396450
       8139.6717       1.7356408
       8141.5461       1.7584923
       8143.4210       1.7220642
       8145.2963       1.7267235
       8147.1720       1.7425693
       8149.0482       1.7379557
       8150.9248       1.7400589
       8152.8018       1.8091666
       8154.6793       1.7606756
       8156.5572       1.6671576
       8158.4355       1.7834423
       8160.3143       1.7840837
       8162.1935       1.7160122
       8164.0731       1.7425124
       8165.9532       1.7494625
       8167.8337       1.7976223
       8169.7146       1.9217478
       8171.5960       1.5553317
       8173.4778       1.5512168
       8175.3600       2.0367196
       8177.2427       1.8329529
       8179.1258       1.7298188
       8181.0093       1.7372954
       8182.8933       1.7054751
       8184.7777       1.7750487
       8186.6625       1.7020602
       8188.5478       1.5958706
       8190.4335       1.7658692
       8192.3196       1.7603555
       8194.2062       1.7301497
       8196.0932       1.7045762
       8197.9806       1.7279303
       8199.8685       1.8984650
       8201.7568       1.5087951
       8203.6455       1.4268954
       8205.5347       1.9202149
       8207.4243       1.7490557
       8209.3144       1.6598215
       8211.2048       1.6989200
       8213.0958       1.6892857
       8214.9871       1.7043215
       8216.8789       1.6981679
       8218.7711       1.6895121
       8220.6638       1.7722025
       8222.5569       1.7118348
       8224.4504       1.6097670
       8226.3444       1.7635526
       8228.2388       1.7793400
       8230.1336       1.7205871
       8232.0289       1.7385630
       8233.9246       1.8533412
       8235.8208       1.6051744
       8237.7174       1.5134121
       8239.6144       1.8554391
       8241.5118       1.7890587
       8243.4097       1.7224855
       8245.3081       1.7578530
       8247.2068       1.7299420
       8249.1060       1.7248565
       8251.0057       1.7062783
       8252.9058       1.7082313
       8254.8063       1.7153069
       8256.7073       1.7080776
       8258.6086       1.6964248
       8260.5105       1.7652425
       8262.4128       1.7543552
       8264.3155       1.6506113
       8266.2186       1.7412510
       8268.1222       1.7746789
       8270.0262       1.7175950
       8271.9307       1.8201911
       8273.8356       1.7324247
       8275.7409       1.5143129
       8277.6467       1.7441660
       8279.5529       1.8046530
       8281.4596       1.7108756
       8283.3667       1.7317858
       8285.2742       1.7293016
       8287.1822       1.7070457
       8289.0906       1.7089382
       8290.9995       1.6946554
       8292.9087       1.6952810
       8294.8185       1.6842328
       8296.7287       1.6755822
       8298.6393       1.6864195
       8300.5503       1.6914834
       8302.4618       1.6764774
       8304.3737       1.6820324
       8306.2861       1.6898002
       8308.1989       1.6333598
       8310.1122       1.6365332
       8312.0259       1.6496197
       8313.9400       1.6801601
       8315.8546       1.6876974
       8317.7696       1.6264437
       8319.6851       1.6875038
       8321.6010       1.6869665
       8323.5173       1.6428095
       8325.4341       1.6617302
       8327.3513       1.6437241
       8329.2690       1.6437753
       8331.1871       1.6532785
       8333.1056       1.6374454
       8335.0246       1.6314354
       8336.9440       1.6385326
       8338.8639       1.6372197
       8340.7842       1.6515322
       8342.7050       1.6653231
       8344.6262       1.6520908
       8346.5478       1.6482793
       8348.4699       1.6387232
       8350.3924       1.6216196
       8352.3154       1.6353361
       8354.2388       1.6723720
       8356.1627       1.6817828
       8358.0870       1.6663734
       8360.0117       1.6569535
       8361.9369       1.6404182
       8363.8625       1.6244736
       8365.7886       1.6348891
       8367.7151       1.6398993
       8369.6421       1.6620850
       8371.5695       1.6757423
       8373.4973       1.6558865
       8375.4256       1.6688593
       8377.3544       1.6893658
       8379.2835       1.6778257
       8381.2132       1.6600900
       8383.1432       1.6519728
       8385.0737       1.6313933
       8387.0047       1.6194310
       8388.9361       1.5929010
       8390.8680       1.6319963
       8392.8002       1.6788133
       8394.7330       1.6355432
       8396.6662       1.6441533
       8398.5998       1.7011175
       8400.5339       1.6649514
       8402.4684       1.6379303
       8404.4033       1.6797841
       8406.3387       1.7017921
       8408.2746       1.6770278
       8410.2109       1.7249619
       8412.1476       1.7302206
       8414.0848       1.7256574
       8416.0225       1.6673844
       8417.9606       1.6275221
       8419.8991       1.7227874
       8421.8381       1.5816947
       8423.7775       1.7055274
       8425.7174       1.6289403
       8427.6577       1.6425552
       8429.5984       1.7392095
       8431.5396       1.5185326
       8433.4813       1.6985638
       8435.4234       1.5715405
       8437.3660       1.5190941
       8439.3090       1.7417524
       8441.2524       1.5441813
       8443.1963       1.6583699
       8445.1406       1.7193821
       8447.0854       1.5590974
       8449.0307       1.6716213
       8450.9764       1.6906640
       8452.9225       1.6185482
       8454.8691       1.6388691
       8456.8161       1.6405868
       8458.7636       1.6328897
       8460.7115       1.6418318
       8462.6599       1.6345138
       8464.6087       1.6192627
       8466.5580       1.6107353
       8468.5077       1.5963059
       8470.4579       1.5875876
       8472.4085       1.6062933
       8474.3596       1.6175291
       8476.3111       1.6251086
       8478.2630       1.6459626
       8480.2155       1.6356935
       8482.1683       1.6281315
       8484.1216       1.6360361
       8486.0754       1.6437566
       8488.0296       1.6375556
       8489.9843       1.6433286
       8491.9394       1.6420771
       8493.8950       1.5829158
       8495.8510       1.5112989
       8497.8075       1.4404333
       8499.7644       1.4146211
       8501.7217       1.4504974
       8503.6796       1.5010202
       8505.6378       1.5548281
       8507.5966       1.6033896
       8509.5557       1.6174255
       8511.5153       1.6061851
       8513.4754       1.5908702
       8515.4359       1.5649430
       8517.3969       1.5598843
       8519.3584       1.6762461
       8521.3202       1.8038710
       8523.2826       1.6455282
       8525.2454       1.3329109
       8527.2086       1.8022703
       8529.1723       1.8902429
       8531.1364       1.3014489
       8533.1010       1.4730711
       8535.0661       1.7026325
       8537.0316       1.7519789
       8538.9975       1.6460132
       8540.9639       1.0638085
       8542.9308       1.0856799
       8544.8981       1.3269952
       8546.8658       1.3079754
       8548.8340       1.4507170
       8550.8027       1.6341789
       8552.7718       1.5216047
       8554.7414       1.4409667
       8556.7114       1.6101894
       8558.6819       1.6109366
       8560.6529       1.6144504
       8562.6243       1.6339319
       8564.5961       1.6363460
       8566.5684       1.6335871
       8568.5411       1.6406842
       8570.5144       1.6268853
       8572.4880       1.6241736
       8574.4621       1.6364768
       8576.4367       1.6504438
       8578.4117       1.6469570
       8580.3872       1.6708161
       8582.3631       1.6261528
       8584.3395       1.9505628
       8586.3164       2.4323728
       8588.2937       1.3362163
       8590.2714       1.1822676
       8592.2496       1.8419207
       8594.2283       1.7876057
       8596.2074       1.7512358
       8598.1870       1.3626619
       8600.1670       1.5134465
       8602.1475       1.6944941
       8604.1285       1.6410235
       8606.1099       1.6461249
       8608.0917       1.7237911
       8610.0740       1.6301665
       8612.0568       1.5204154
       8614.0400       1.6187518
       8616.0237       1.6445027
       8618.0079       1.6510813
       8619.9925       1.6739598
       8621.9775       1.6374321
       8623.9630       1.7345407
       8625.9490       1.8935810
       8627.9354       1.5608320
       8629.9223       1.5063276
       8631.9097       1.7378305
       8633.8975       1.6837115
       8635.8857       1.6778792
       8637.8744       1.7128322
       8639.8636       1.6221355
       8641.8532       1.9664876
       8643.8433       2.2980561
       8645.8339       1.2432088
       8647.8249       1.3411377
       8649.8163       1.8164298
       8651.8083       1.6343969
       8653.8007       1.6446661
       8655.7935       1.5907749
       8657.7868       1.5383069
       8659.7805       1.6980617
       8661.7748       1.3353470
       8663.7694       1.0471494
       8665.7646       1.3717792
       8667.7602       1.4342176
       8669.7562       1.5194931
       8671.7527       1.5517400
       8673.7497       1.6701777
       8675.7472       2.2219966
       8677.7451       1.5964528
       8679.7434      0.93529826
       8681.7422       1.7480501
       8683.7415       1.7475295
       8685.7412       1.6206578
       8687.7414       1.6333810
       8689.7421       1.6033539
       8691.7432       1.6333886
       8693.7448       1.6570576
       8695.7468       1.6315152
       8697.7493       1.7978773
       8699.7523       1.8573880
       8701.7557       1.4675960
       8703.7596       1.5783808
       8705.7639       1.7196883
       8707.7687       1.6928810
       8709.7740       1.6736204
       8711.7797       1.9255017
       8713.7859       2.2324213
       8715.7926       1.3021970
       8717.7997       1.3082258
       8719.8073       1.8420566
       8721.8153       1.7089345
       8723.8238       1.7128951
       8725.8328       1.7195633
       8727.8422       1.6878796
       8729.8521       1.6734784
       8731.8625       1.6698544
       8733.8733       1.6706852
       8735.8846       1.6779476
       8737.8963       1.6532318
       8739.9085       1.6225705
       8741.9212       1.7691485
       8743.9343       1.7406100
       8745.9479       1.4259746
       8747.9620       1.5314816
       8749.9765       1.6799629
       8751.9915       1.7513725
       8754.0069       2.0234754
       8756.0229       2.0672991
       8758.0392       1.3569988
       8760.0561       1.3728337
       8762.0734       1.7211802
       8764.0912       1.6322986
       8766.1094       1.6365882
       8768.1281       1.6490745
       8770.1473       1.6216638
       8772.1669       1.5706907
       8774.1870       1.5605085
       8776.2076       1.6284535
       8778.2286       1.6198432
       8780.2501       1.5829577
       8782.2721       1.5644463
       8784.2945       1.6287915
       8786.3174       1.6856159
       8788.3407       1.6756796
       8790.3646       1.8082150
       8792.3888       1.7850045
       8794.4136       1.6237366
       8796.4388       1.6970729
       8798.4645       1.6922919
       8800.4907       1.7596705
       8802.5173       1.9013259
       8804.5444       1.5852044
       8806.5719       1.4986953
       8808.5999       1.6589244
       8810.6284       1.6438246
       8812.6574       1.6847001
       8814.6868       1.7009754
       8816.7167       1.7126591
       8818.7471       1.7199628
       8820.7779       1.6983198
       8822.8092       1.6785387
       8824.8409       1.6600574
       8826.8732       1.6760325
       8828.9059       1.6953059
       8830.9390       1.7030211
       8832.9727       1.7020082
       8835.0068       1.7149649
       8837.0413       1.7094364
       8839.0764       1.6597891
       8841.1119       1.6595581
       8843.1479       1.7477980
       8845.1843       1.7288093
       8847.2212       1.6460392
       8849.2586       1.6832683
       8851.2965       1.7112773
       8853.3348       1.7999634
       8855.3736       1.7488185
       8857.4128       1.5820401
       8859.4526       1.6146053
       8861.4928       1.6309591
       8863.5334       1.6088784
       8865.5746       1.5927910
       8867.6162       1.5902888
       8869.6582       1.5904465
       8871.7008       1.6048554
       8873.7438       1.6156684
       8875.7873       1.6254427
       8877.8313       1.6272296
       8879.8757       1.6045820
       8881.9206       1.6350979
       8883.9660       1.6659636
       8886.0118       1.6503827
       8888.0581       1.6576954
       8890.1049       1.6833258
       8892.1522       1.6850949
       8894.1999       1.6779088
       8896.2481       1.6764482
       8898.2968       1.6845401
       8900.3459       1.6988066
       8902.3955       1.7139324
       8904.4456       1.6757049
       8906.4962       1.6725389
       8908.5472       1.7112806
       8910.5987       1.7148456
       8912.6507       1.6559882
       8914.7032       1.6348851
       8916.7561       1.6790728
       8918.8095       1.6848023
       8920.8633       1.6667318
       8922.9177       1.6684930
       8924.9725       1.6678942
       8927.0278       1.6696117
       8929.0835       1.6733702
       8931.1398       1.6695332
       8933.1965       1.6751133
       8935.2537       1.6978223
       8937.3113       1.7040329
       8939.3695       1.6903404
       8941.4281       1.6788935
       8943.4871       1.6736788
       8945.5467       1.6642291
       8947.6067       1.6573279
       8949.6672       1.6469842
       8951.7282       1.6693888
       8953.7896       1.7019995
       8955.8516       1.6984000
       8957.9140       1.7009010
       8959.9768       1.6876371
       8962.0402       1.7032649
       8964.1040       1.7328521
       8966.1683       1.6667872
       8968.2331       1.6118943
       8970.2983       1.6974405
       8972.3640       1.8031036
       8974.4303       1.7404807
       8976.4969       1.6514461
       8978.5641       1.6979216
       8980.6317       1.7245450
       8982.6998       1.7335584
       8984.7684       1.7217839
       8986.8375       1.7095381
       8988.9070       1.7043470
       8990.9770       1.6925804
       8993.0475       1.7054801
       8995.1184       1.6881298
       8997.1899       1.6696449
       8999.2618       1.6772460
